url,header,release time,article content,neg,neu,pos,compound
https://www.reuters.com/article/health-coronavirus-airfranceklm-renault/france-announces-7-bln-euros-aid-for-air-france-klm-working-on-5-bln-for-renault-idUSP6N2BO01P,"['France announces 7 bln euros aid for Air France KLM, working on 5 bln for Renault']","['April 24, 2020 /  6:20 PM / 21 days ago']","['PARIS, April 24 (Reuters) - The French government will give a 7 billion euros ($7.6 billion)aid package for Air France KLM and is working on an aid deal of some 5 billion euros for carmaker Renault, French Finance Minister Bruno Le Maire told TF1 on Friday. ', '$1 = 0.9268 euros\nReporting by Sudip Kar-Gupta, Leigh Thomas and Laurence Frost\nEditing by Chizu Nomiyama']",0.0,1.0,0.0,0.0
https://www.reuters.com/article/us-renault-costs/renault-puts-historic-boulogne-property-up-for-sale-sources-idUSKBN22C2HS,['Renault puts historic Boulogne property up for sale: sources'],"['April 30, 2020 /  1:49 PM / 15 days ago']","['PARIS (Reuters) - Renault RENAPA> has put one of its historic buildings up for sale in Boulogne-Billancourt, the birthplace of the carmaker, to cut costs, three sources close to the company told Reuters. ', 'The five-story building, located in the old part of Boulogne-Billancourt, a suburb on the outskirts of Paris, houses trade unions, sports facilities and archives. ', 'The tenants have been told they can stay on after a new owner is found, the sources said. ', '“The goal is to sell the building, if possible this year. Management of the property division is currently working on a few projects of that kind,” one of the sources said. ', 'The French carmaker’s plans to upgrade and expand its “Technocentre” in Guyancourt outside Paris, its largest research and development centre, could also be on put on hold, two of the sources said. ', 'Renault declined comment. ', 'Renault was already struggling before the coronavirus crisis hit sales and brought production to a halt.  ', 'In February, the company reported its first loss in 10 years on faltering demand and lower income from its Japanese alliance partner Nissan (', ').  ', 'Renault is due to outline some 2 billion euros in cost cuts from mid-May, alongside a joint strategy update with Nissan on how to revitalise their alliance, as the company tries to tackle shrinking margins. ', 'On Wednesday, two sources close to the company told Reuters that Renault was also considering cutting the number of sub-contractors it uses to develop car models in its engineering division. That would potentially save the carmaker between 100 million to 200 million euros. ', 'Renault, which is 15% owned by the French state, has been put under more pressure by the pandemic, and the government said last week it was working on a 5 billion euro aid package for the group.  ', 'Renault’s upgrade of its Technocentre includes the re-design of 12,000 workstations spread over seven buildings for an estimated cost of several hundred million euros. ', 'To date, the group has started construction on one new building and expansion of parking lots. The company is now reviewing the rest of the project, initially projected to run until 2022. ', '“The project has not been stopped but put on pause,” one of the sources said. ', 'Reporting by Gilles Guillaume, Writing by Dominique Vidalon. Editing by Jane Merriman']",0.038,0.946,0.016,-0.7062
https://www.reuters.com/article/us-renault-strategy-exclusive/exclusive-renault-to-discontinue-espace-model-as-carmaker-cuts-costs-sources-idUSKBN22Q23Z,['Exclusive: Renault to discontinue Espace model as carmaker cuts costs - sources'],"['May 14, 2020 /  1:16 PM / 3 days ago']","['PARIS (Reuters) - Renault (', ') is preparing to substantially reduce its vehicle range, withdrawing well-known but ailing models like the Espace minivans, as part of looming cost cutting plans, four sources in the industry and close to the French carmaker said. ', 'The company, shaken by the downfall of its once star CEO Carlos Ghosn and by setbacks in its main markets, is set to detail at the end of the month how it aims to cut costs by 2 billion euros ($2.16 billion) over the next three years. ', 'That will coincide with Renault’s embattled Japanese partner Nissan (', ')’s own strategic update, set to be outlined on May 28 and which should encompass a pullback from Europe and elsewhere to focus on the United States, China and Japan. ', '“The project is not yet completely set in stone but the Espace, the (compact minivan) Scenic and the large sedan Talisman should already be considered scrapped from the future product programme, it is practically a given that these models will stop,” one of the sources told Reuters. ', '“In short, fewer minivans and sedans and a focus on crossovers and SUVs”, the source added. ', 'The company had already embarked on an overhaul of its ranges in 2009 but it still has between 45 and 50 models in its catalogue, under its own brand as well as Dacia, RSM, Lada and Alpine. ', 'Renault, which last year posted its first net loss in 10 years and has been hit hard like its peers by the coronavirus crisis, declined to comment. ', 'The carmaker, which is 15%-owned by the French state, is negotiating a 4 billion to 5-billion-euro aid package with the government to withstand the impact of the drop in sales and production due to the pandemic. ', 'IN PSA’s FOOTSTEPS ', 'PSA (', '), Renault’s French competitor, trod a similar path six years ago, when it announced it would cut the number of its models from 45 to 26 over its three main brands, with the aim of saving 300 million euros a year. ', '“Renault is far more international than its compatriot, whose sales remain focused on Europe”, another source said.     “But even if Renault’s geographical diversity is the factor behind its high number of models, that level is not sustainable anymore.” ', 'The Espace model, which has sold 1.3 million units since its launch in 1984, would be the most notable to go. The car became the standard bearer, in Europe at least, for the multiple purpose vehicle (MPV) segment. ', 'The fifth generation of the model, on the market since 2015, has however struggled against competition from SUVs and its sales plummeted 21% last year to a mere 10,000 units. ', 'The Espace, as well as the compact minivan Scenic - another one of Renault’s former bestsellers - would give way to a new Kadjar model, an SUV built in Spain with five-seat and seven-seat versions, two sources said. ', 'Those two models as well as the Talisman are all built in Renault’s factory in Douai, in northern France. But the site would remain active with the planned assembly of two new models based on the Renault-Nissan alliance’s new electrical platform. ', 'To cut costs and boost its profitability, Renault also plans to extract more synergies from its alliance with Nissan and Mitsubishi (', '), sell real estate assets and shut down operations in loss-making markets like China. ', 'Acting CEO Clotilde Delbos has said there would be no taboo in cutting costs, raising fears of job cuts and plant closures. That is likely to be politically sensitive in France, however, especially when the group is in talks over state aid.  ', 'Reporting by Gilles Guillaume, Writing by Benoit Van Overstraeten; Editing by Sarah White and Emelia Sithole-Matarise']",0.059,0.882,0.059,0.1531
https://www.reuters.com/article/us-renault-costs/renault-puts-historic-boulogne-property-up-for-sale-sources-idUSKBN22C2HS,['Renault puts historic Boulogne property up for sale: sources'],"['April 30, 2020 /  1:49 PM / 17 days ago']","['PARIS (Reuters) - Renault RENAPA> has put one of its historic buildings up for sale in Boulogne-Billancourt, the birthplace of the carmaker, to cut costs, three sources close to the company told Reuters. ', 'The five-story building, located in the old part of Boulogne-Billancourt, a suburb on the outskirts of Paris, houses trade unions, sports facilities and archives. ', 'The tenants have been told they can stay on after a new owner is found, the sources said. ', '“The goal is to sell the building, if possible this year. Management of the property division is currently working on a few projects of that kind,” one of the sources said. ', 'The French carmaker’s plans to upgrade and expand its “Technocentre” in Guyancourt outside Paris, its largest research and development centre, could also be on put on hold, two of the sources said. ', 'Renault declined comment. ', 'Renault was already struggling before the coronavirus crisis hit sales and brought production to a halt.  ', 'In February, the company reported its first loss in 10 years on faltering demand and lower income from its Japanese alliance partner Nissan (', ').  ', 'Renault is due to outline some 2 billion euros in cost cuts from mid-May, alongside a joint strategy update with Nissan on how to revitalise their alliance, as the company tries to tackle shrinking margins. ', 'On Wednesday, two sources close to the company told Reuters that Renault was also considering cutting the number of sub-contractors it uses to develop car models in its engineering division. That would potentially save the carmaker between 100 million to 200 million euros. ', 'Renault, which is 15% owned by the French state, has been put under more pressure by the pandemic, and the government said last week it was working on a 5 billion euro aid package for the group.  ', 'Renault’s upgrade of its Technocentre includes the re-design of 12,000 workstations spread over seven buildings for an estimated cost of several hundred million euros. ', 'To date, the group has started construction on one new building and expansion of parking lots. The company is now reviewing the rest of the project, initially projected to run until 2022. ', '“The project has not been stopped but put on pause,” one of the sources said. ', 'Reporting by Gilles Guillaume, Writing by Dominique Vidalon. Editing by Jane Merriman']",0.038,0.946,0.016,-0.7062
https://www.reuters.com/article/us-health-coronavirus-carmakers-romania/carmakers-dacia-and-ford-resume-production-in-romania-idUSKBN22G14U,['Carmakers Dacia and Ford resume production in Romania'],"['May 4, 2020 /  10:26 AM / 13 days ago']","['BUCHAREST (Reuters) - Romanian carmaker Dacia, owned by France’s Renault (', ') and Ford Motor Co’s (', ') Craiova plant resumed operations on Monday after output was halted due to the coronavirus pandemic in March, they said. ', 'Dacia has sent around 14,000 employees home on technical unemployment and Ford also suspended activity for its 6,000 staff. ', 'During the shutdown, both plants implemented safety measures aimed at curbing the risk of COVID-19 infections and to ensure their employees are protected against the new coronavirus. ', 'Ford said it will gradually resume output in a single shift with about half of its workers. ', 'Dacia said that “production on the Mioveni industrial platform has been resumed, with the Mechanical and Chassis Plant working in three shifts.” ', 'The European Union member state, which has recorded 13,512 coronavirus infections and 803 deaths, declared a 30-day state of emergency on March 16 and later extended it to May 15.  ', 'Reporting by Radu Marinas; editing by Jason Neely']",0.061,0.891,0.047,-0.34
https://www.reuters.com/article/us-health-coronavirus-renault-eu/eu-clears-french-5-billion-euro-loan-guarantee-to-renault-idUSKBN22B2GE,['EU clears French 5 billion euro loan guarantee to Renault'],"['April 29, 2020 /  3:50 PM / 18 days ago']","['BRUSSELS (Reuters) - The European Commission approved on Wednesday a 5 billion euro  ($5.4 billion) loan guarantee to carmaker Renault group (', ') to mitigate the impact of the coronavirus crisis. ', 'The Commission, which oversees competition policy in the European Union, has temporarily eased its rules to allow EU countries to support their economies that are set to go into recession as a result of lockdown measures. ', 'The Commission had already approved a general French guarantee scheme allowing 70% loan coverage in March. The Renault plan was submitted separately as the French state provides loan coverage of 90%, the Commission said. ', 'The guarantee is subject to certain restrictions, such as that it cannot support a loan exceeding 25% of Renault group’s 2019 turnover and that it last no more than six months. ', 'Reporting by Philip Blenkinsop;Editing by Elaine Hardcastle']",0.058,0.793,0.148,0.8779
https://www.reuters.com/article/brief-renault-sees-french-car-market-dow/brief-renault-sees-french-car-market-down-20-without-aid-package-idUSP6N2CB02U,['BRIEF-Renault sees French car market down 20% without aid package'],"['May 5, 2020 /  1:02 PM / 12 days ago']","['May 5 (Reuters) - ', '* RENAULT PLANS TO REOPEN BETWEEN 90% AND 100% OF ITS RETAIL OUTLETS ON MAY 11 - MARKETING DIRECTOR FRANCE ', '* RENAULT SAYS IS FAVOURABLE TO STRATEGY RELAUNCH CENTERED AROUND LOW EMISSION VEHICLES - MARKETING DIRECTOR FRANCE ', '* RENAULT SEES FRENCH CAR MARKET DOWN 20% THIS YEAR NOT FACTORING ANY SUPPORT PLAN -MARKETING DIRECTOR FRANCE (Reporting by Gilles Gillaume)']",0.086,0.914,0.0,-0.6842
https://www.reuters.com/article/brief-eu-approves-5-bln-euro-french-loan/brief-eu-approves-5-bln-euro-french-loan-guarantee-to-renault-idUSP6N2BQ02X,['BRIEF-EU approves 5 bln euro French loan guarantee to Renault'],"['April 29, 2020 /  3:59 PM / 18 days ago']","['April 29 (Reuters) - ', '* RENAULT -  THE EUROPEAN COMMISSION SAYS IT HAS APPROVED A FRENCH AID MEASURE CONSISTING OF A €5 BILLION LOAN GUARANTEE TO THE RENAULT GROUP TO MITIGATE THE ECONOMIC IMPACT OF THE CORONAVIRUS OUTBREAK ', '* RENAULT - EUROPEAN COMMISSION SAYS THAT  DESPITE SIGNIFICANT PROPOSED COST SAVING MEASURES AND 90% OF ITS STAFF BEING PLACED IN PART-TIME UNEMPLOYMENT, THE CURRENT CRISIS WILL STILL LEAD TO SIGNIFICANT DETERIORATION IN RENAULT’S WORKING CAPITAL AND CASH ', '* RENAULT - EUROPEAN COMMISSION SAYS THAT RENAULT REQUIRES THE STATE-BACKED GUARANTEE TO ENSURE ACCESS TO VITAL LIQUIDITY FROM FINANCIAL INSTITUTIONS TO FACE THIS DIFFICULT PERIOD, BEFORE AN EXPECTED RECOVERY IN SALES ONCE THE RESTRICTIONS ARE FULLY LIFTED Source text for Eikon: Further company coverage: [ ] (Paris newsroom, paris.equities@thomsonreuters.com email; +33 1 4949 5452)']",0.109,0.786,0.104,-0.1786
https://www.reuters.com/article/us-health-coronavirus-renault-factory/breakout-time-behind-plexiglass-renault-factory-restarts-in-france-idUSKBN22I2RQ,['Breakout time behind plexiglass: Renault factory restarts in France'],"['May 6, 2020 /  6:03 PM / 11 days ago']","['FLINS-SUR-SEINE, France (Reuters) - With temperature scanners on the door and tables partitioned by plexiglass shields in the breakout area, workers at one of Renault’s (', ') French plants are adjusting to new routines as carmakers try to cope with the coronavirus crisis.  ', 'Like peers across Europe, Renault is gradually ramping up production after stoppages linked to the outbreak, as governments begin to ease some lockdown rules. ', 'Inside the Flins factory northwest of Paris, where Renault makes its electric Zoe models and the Micra car for its partner Nissan, sanitary protocols now restrict even the way coffee breaks are held - in a glimpse of measures to expect in other industries as shutdowns are further lifted.  ', 'Most retailers are due to reopen in France from May 11, while factories turning out trains and luxury goods are starting up again too.  ', 'At Flins on Wednesday, workers wound their way through tents at the entrance, where thermal scanners took their temperature.  ', 'Equipped with gloves and masks, employees took their place at marked out spots on the assembly line, and followed instructions to spray down their tools with disinfectant at the end of their shift.  ', 'During a 15 minute pause, colleagues chatted across the plexiglass shields separating them on tables of four.  ', 'While the measures have allowed Renault to get manufacturing off the ground again, it is still unclear when it might return to business as usual. ', 'The health crisis has clobbered auto demand and dealerships are still closed in many countries, with car sales points only due to start reopening in France from next week.  ', 'Renault in particular was already struggling with faltering demand before the coronavirus crisis and looking to cost cuts. ', '“For the moment, we’re only working at half of our normal production capacity,” Jean-Luc Mabire, the head of the Flins factory told reporters. This was on account of health measures, he said, with only one shift operating a day instead of two to limit overlaps.  ', 'The site used to produce some 750 cars a day, and was now at 300 after reopening last week, Mabire added. Renault has restarted production at most of its plants worldwide except for in India and the majority of its other French plants, where workers have been placed on a state-funded partial unemployment scheme.  ', '“It’s quite pleasant to see our colleagues again,” said Flins employee Joffrey Renard. “And for me, it’s also nice to have my salary back.” ', 'Reporting by Thierry Chiarello and Gonzalo Fuentes, Writing by Sarah White; Editing by Kirsten Donovan']",0.062,0.913,0.025,-0.9372
https://www.reuters.com/article/renault-costs/renault-has-sub-contractors-in-its-cost-cutting-sights-sources-idUSP6N2BO027,['Renault has sub-contractors in its cost-cutting sights -sources'],"['April 29, 2020 /  11:26 AM / 18 days ago']","['PARIS, April 29 (Reuters) - French carmaker Renault is considering a sharp reduction in sub-contractors it works with to develop new models as part of looming cost cuts, sources close to the company said. ', 'The measures would allow it to make between 100 million and 200 million euros ($108.5 million to $216.9 million) of savings, two sources said. ', 'The carmaker was already struggling before the coronavirus crisis hit sales and production ground to a halt, having posted its first loss in 10 years in 2019 on faltering demand. It is due to outline 2 billion euros in cost cuts from mid-May. ', 'Renault declined to comment. ($1 = 0.9220 euros) (Reporting by Gilles Guillaume Writing by Sarah White Editing by David Goodman)']",0.128,0.857,0.015,-0.9136
https://www.reuters.com/article/us-health-coronavirus-renault-site/renault-suspends-production-in-normandy-after-a-covid-19-linked-court-order-idUSKBN22J322,['Renault suspends production in Normandy after a COVID-19 linked court order'],"['May 7, 2020 /  6:45 PM / 10 days ago']","['PARIS (Reuters) - Renault (', ') has suspended production at one of its French factories, following a court order criticizing the way the carmaker told unions about its increased protective measures put in place to prevent the new coronavirus from spreading. ', 'Partial activity had resumed at the Normandy-based Sandouville plant at the end of last month after a six-week standstill due to the disease. ', '“All activity in the site of Sandouville has stopped as of May 7 and this will last until further notice”, a Renault spokeswoman told Reuters, confirming an earlier AFP report. ', 'She added that the French automotive group will appeal the judicial decision, stemming from a case brought to court by the local CGT union section. ', 'Sandouville’s workforce stood at 1,900 by end 2019. The site mainly produces the Renault Trafic van and parts of Fiat and Nissan vans. ', 'Reporting by Gilles Guillaume; Writing by Benoit Van Overstraeten; Editing by']",0.048,0.932,0.02,-0.6486
https://www.reuters.com/article/us-renault-costs/renault-may-cut-sub-contractors-to-save-up-to-200-million-euros-sources-idUSKBN22B1R7,['Renault may cut sub-contractors to save up to 200 million euros: sources'],"['April 29, 2020 /  12:17 PM / 18 days ago']","['PARIS (Reuters) - Renault (', ') is considering cutting the number of sub-contractors it uses to develop car models in its engineering division potentially saving the carmaker between 100 million to 200 million euros, two sources close to the company said.  ', 'Renault was already struggling before the coronavirus crisis hit sales and brought production to a halt. In February, the group reported its first loss in 10 years on faltering demand and lower income from its Japanese alliance partner Nissan (', '). ', 'It is due to outline some 2 billion euros ($2.17 billion) in cost cuts from mid-May, alongside a joint strategy update with Nissan on how to reboot their partnership, as the company struggles with shrinking margins.  ', 'Renault declined to comment.  ', 'The carmaker, which is 15% owned by the French state, has been put under more pressure by the pandemic, and the government said last week it was working on a 5 billion euro aid package for Renault. ', 'This would involve state-guaranteed loans to help the company shore up its liquidity in the wake of similar deals for the likes of Air France-KLM (', ').  ', 'Renault’s interim Chief Executive Clotilde Delbos is overseeing the first wave of cost cuts at Renault before former Volkswagen executive Luca de Meo joins as CEO in July. Delbos has said the government aid would not impinge on her “no taboo” pledge to find savings, including by shutting plants or cutting jobs.  ', 'Renault’s engineering business, led by former PSA (', ') executive Gilles Le Borgne since January, is expected to be central to the cost cutting plan.  ', 'The number of sub-contractors that work with Renault in the department could be cut to four or five from around 15 now, the sources said. ', '“There would only be a handful of big sub-contractors left to share some 80% of (Renault’s) needs, but who would be in a position to make broader, more competitive offers,” one of the sources said.  ', 'Auto companies often outsource some of their development needs to engineering and services firms such as Altran (', '), Segula, Expleo (', '), Alten (', ') or Akka (', '). ', 'As part of cost-cutting, Renault has already ditched its main passenger car joint venture in China, and has also made real estate disposals. ($1 = 0.9218 euros) ', 'Reporting by Gilles Guillaume, Writing by Sarah White. Editing by Jane Merriman']",0.051,0.924,0.025,-0.701
https://www.reuters.com/article/us-motor-f1-mclaren-ricciardo/motor-racing-ricciardo-moves-from-renault-to-mclaren-for-2021-idUSKBN22Q1AY,['Motor racing: Ricciardo moves from Renault to McLaren for 2021'],"['May 14, 2020 /  9:17 AM / 3 days ago']","['LONDON (Reuters) - Australian Daniel Ricciardo will leave Renault and race for McLaren in 2021, the British Formula One team said in a statement on Thursday. ', 'The 30-year-old, winner of seven races for Red Bull, will partner British driver Lando Norris and replaces Spaniard Carlos Sainz who is set to join Ferrari as Sebastian Vettel’s replacement.  ', 'Ferrari have yet to confirm Sainz’s arrival after announcing on Tuesday that Vettel would be leaving after six years at Maranello.   ', 'McLaren said Ricciardo had signed a multi-year deal with the former champions, who finished fourth overall last year but have not won a race since 2012. ', '“Signing Daniel is another step forward in our long-term plan and will bring an exciting new dimension to the team, alongside Lando,” said McLaren Racing CEO Zak Brown. ', 'The American paid tribute to Sainz for “the excellent job he has been doing for McLaren in helping our performance recovery plan. ', '“He is a real team player and we wish him well for his future beyond McLaren,” he added. ', 'Renault issued a short statement saying discussions with  Ricciardo over a renewal of his contract had not been successful. ', 'They gave no indication of who might replace the popular Australian, although media speculation has suggested double world champion Fernando Alonso could make a comeback with the team that took him to his titles in 2005 and 2006. ', 'The 38-year-old Spaniard last drove for McLaren in Formula One in 2018. ', '“In our sport, and particularly within the current extraordinary situation, reciprocated confidence, unity and commitment are, more than ever, critical values for a works team,” said Renault team boss Cyril Abiteboul. ', '“I am confident that the 2020 season will allow us to accomplish even more together. Our ambitions and the strategy of Renault DP World F1 Team remain unchanged.” ', 'Reporting by Alan Baldwin, Editing by Alison Williams and Toby Davis']",0.042,0.808,0.15,0.9904
https://www.reuters.com/article/renault-strategy/renault-to-discontinue-iconic-models-as-carmaker-cuts-costs-sources-idUSP6N291016,['Renault to discontinue iconic models as carmaker cuts costs - sources'],"['May 14, 2020 /  1:12 PM / 3 days ago']","['PARIS, May 14 (Reuters) - Renault is preparing to substantially trim down its vehicle range, withdrawing well-known but ailing models like the Espace minivans, as part of looming cost cutting plans, four sources in the industry and close to the French carmaker said. ', 'The company, shaken by the downfall of its once star CEO Carlos Ghosn and by setbacks on its main markets, is set to detail at the end of the month how it aims to cut costs by two billion euros ($2.16 billion) over the next three years. ', 'That will coincide with Renault’s embattled Japanese partner Nissan’s own strategic update, set to be outlined on May 28 and which should encompass a pullback from Europe and elsewhere to focus on the United States, China and Japan. ', '“The project is not yet completely set in stone but the Espace, the (compact minivan) Scenic and the large sedan Talisman should already be considered scrapped from the future product programme, it is practically a given that these models will stop,” one of the sources said. ', '“In short, fewer minivans and sedans and a focus on crossovers and SUVs”, the source added. ', 'Renault, which last year posted its first net loss in 10 years and has been hit hard like its peers by the coronavirus crisis, declined to comment. (Reporting by Gilles Guillaume, Writing by Benoit Van Overstraeten; Editing by Sarah White)']",0.071,0.888,0.041,-0.6808
https://www.reuters.com/article/us-renault-results/renault-seeks-state-backed-loan-as-coronavirus-crisis-drags-on-idUSKCN2250I9,['Renault seeks state-backed loan as coronavirus crisis drags on'],"['April 23, 2020 /  5:40 AM / 24 days ago']","['PARIS (Reuters) - Renault (', ') is in talks with the French government to secure a state-backed loan worth several billion euros by mid-May to shore up its liquidity during the coronavirus pandemic, the French carmaker said on Thursday. ', 'Interim Chief Executive Clotilde Delbos said Renault, which is 15% owned by the French state, was lining up credit lines and aid when possible, including in France and emerging markets.  ', '“It is our duty to be on the safe side and to cover even black, black, black scenarios,” Delbos said on a call with analysts, adding that it was unclear how long the crisis would last and what impact it would have on earnings this year.  ', 'She said, however, that Renault had enough liquidity to make it through the coronavirus turmoil, including covering a monthly cash burn of 600 million euros ($647 million) linked to the closure of its plants and dealerships during the health crisis.  ', 'The company had 10.3 billion euros of liquidity reserves at the end of March - including an unused 3.5 billion euro credit line - though that was still 5.5 billion euros lower than the end of 2019. The first quarter is traditionally a period when carmakers use cash to boost vehicle stocks.  ', 'Renault shares were up 1.9% at 0903 GMT.  ', 'Sales of Renault vehicles have been hit hard by the pandemic as governments enforce lockdowns around the world. Rivals have reported slumps in sales and some, such as Ford Motor Co. (', ') have also been beefing up their cash reserves. ', 'But the French carmaker was already struggling with faltering demand before the crisis, attracting scrutiny over its cash levels and financial position after posting its first loss in a decade in 2019. ', '“Liquidity remains high in light of cost reduction but leverage concerns unresolved,” analysts at Jefferies said.  ', 'Renault’s Japanese alliance partner Nissan (', ') posted its first quarterly loss in nearly a decade in February and the two are due to present plans to reboot their partnership in May, including industrial projects.     ', 'Delbos said in February that Renault was embarking on a “no taboo” plan to cut 2 billion euros of costs which could include job reductions as it reviewed performance at factories.  ', 'She said on Thursday there were no strings attached to the state-backed loan that would have implications for the plans, bar cancelling dividend payouts, which it has already done.      ', 'Few major French companies have yet tapped this form of state aid, barring consumer electronics retailer Fnac Darty (', '). Air France KLM (', ') is also moving towards a government-backed rescue deal.    ', 'Renault, which has suspended its outlook for 2020, posted a 19.2% drop in first-quarter revenue to 10.13 billion euros. It said it would look to resume production in Europe where possible and was cutting costs in areas such as advertising.      ', 'Renault sold more cars in Russia than in its home market in the first quarter as demand slumped in Europe, the first time France has fallen from the top spot.  ', 'The carmaker benefited slightly from selling more expensive SUV-style models such as the Renault Captur but this was not sufficient to offset tumbling sales volumes.  ', 'Reporting by Gilles Guillaume and Sarah White; Editing by Himani Sarkar, Sherry Jacob-Phillips and David Clarke']",0.073,0.893,0.035,-0.959
https://www.reuters.com/article/health-coronavirus-airfranceklm-renault/france-announces-7-bln-euros-aid-for-air-france-klm-working-on-5-bln-for-renault-idUSP6N2BO01P,"['France announces 7 bln euros aid for Air France KLM, working on 5 bln for Renault']","['April 24, 2020 /  6:20 PM / 23 days ago']","['PARIS, April 24 (Reuters) - The French government will give a 7 billion euros ($7.6 billion)aid package for Air France KLM and is working on an aid deal of some 5 billion euros for carmaker Renault, French Finance Minister Bruno Le Maire told TF1 on Friday. ', '$1 = 0.9268 euros\nReporting by Sudip Kar-Gupta, Leigh Thomas and Laurence Frost\nEditing by Chizu Nomiyama']",0.0,1.0,0.0,0.0
https://www.reuters.com/article/renault-results/renaults-q1-sales-fall-outlook-still-unclear-idUSL5N2CB12W,"[""Renault's Q1 sales fall, outlook still unclear""]","['April 23, 2020 /  5:36 AM / 24 days ago']","['PARIS, April 23 (Reuters) - French carmaker Renault on Thursday posted a 19.2% drop in first-quarter revenue to 10.13 billion euros  ($10.97 billion), and said it was still too early to assess what impact the coronavirus crisis would have on its earnings this year. ', 'The group, which had already cancelled its dividend and suspended its financial guidance, has been hit hard like rivals by the health crisis as demand for cars plummets, while many dealerships and production sites have closed. ', 'Renault said it had 10.3 billion euros of liquidity reserves at end March, 5.5 billion euros less than at the end of 2019. ($1 = 0.9238 euros) (Reporting by Gilles Guillaume and Sarah White; Editing by Himani Sarkar)']",0.141,0.84,0.019,-0.93
https://www.reuters.com/article/brief-renault-to-relaunch-its-engine-pro/brief-renault-to-relaunch-its-engine-production-in-france-acting-ceo-idUSP6N2BH01K,['BRIEF-Renault to relaunch its engine production in France - acting CEO'],"['April 23, 2020 /  6:26 AM / 24 days ago']","['April 23 (Reuters) - Renault acting CEO Clotilde Delbos ', '* SAYS RENAULT ABOUT TO RELAUNCH ITS ENGINE PRODUCTION IN FRANCE ', '* SAYS THE GROUP’S RCI BANK DOESN’T NEED NEW SHORT TERM FINANCING ', '* SAYS THE TWO BILLION EUROS SAVINGS PLAN WILL BE PRESENTED IN THE SECOND HALF OF MAY, CIRCUMSTANCES PERMITTING Source text for Eikon: Further company coverage: [RENA.PA (Paris Newsroom)']",0.0,1.0,0.0,0.0
https://www.reuters.com/article/health-coronavirus-slovenia-renault/renaults-slovenian-arm-resumes-production-idUSL5N2CG5Q6,"[""Renault's Slovenian arm resumes production""]","['April 28, 2020 /  12:42 PM / 19 days ago']","['LJUBLJANA, April 28 (Reuters) - Revoz, the Slovenian arm of French automaker Renault, has resumed production after a suspension of activities since March 17 due to the coronavirus crisis, Revoz said on Tuesday. ', 'Production re-started on Tuesday with a single daily shift, which is expected to be expanded into two shifts next week and into full production from May 11. ', 'Revoz, one of Slovenia’s largest exporters, produces the Clio, Twingo and electric Smart Forfour models. Its biggest markets include France, Germany and Italy. ', '“This week we expect to make 250 vehicles per day compared to about 750 when the factory is fully operational,” spokeswoman Nevenka Basek Zildzovic said, adding about 1,700 of the total 3,200 employees started working on Monday. ', 'She said the body temperature of staff was being measured before they enter the factory and they were wearing face masks while working to combat a possible spread of the infection. ', 'Slovenia has so far confirmed 1,408 coronavirus cases and 86 deaths. Since the middle of March, the country has closed all schools, bars, restaurants, hotels, shops, apart from food and drug stores, cancelled public transport and prohibited all socialising in public spaces. ', 'Car dealerships reopened last week, while a number of other shops are due to reopen on May 4. The government had not said when it will reopen schools and restart public transport. People also still have to wear face masks in indoor public spaces. (Reporting By Marja Novak; Editing by Mark Potter)']",0.044,0.941,0.016,-0.7964
https://www.reuters.com/article/brief-renault-q1-revenue-down-192-financ/brief-renault-q1-revenue-down-19-2-financial-guidance-still-unclear-idUSASN0005M9,"['BRIEF-Renault Q1 Revenue Down 19.2%, Financial Guidance Still Unclear']","['April 23, 2020 /  5:56 AM / 24 days ago']","['April 23 (Reuters) - Renault SA: ', '* THE GROUP SOLD 672,962 VEHICLES IN Q1, DOWN -25.9% Y/Y ', '* THE IMPACT THAT THE COVID-19 PANDEMIC WILL HAVE ON THE GROUP’S RESULTS IS STILL IMPOSSIBLE TO ASSESS ', '* WILL COMMUNICATE A NEW GUIDANCE AS SOON AS IT CONSIDERS THAT IT IS IN A POSITION TO DO SO ', '* Q1 GROUP REVENUE EXCLUDING AVTOVAZ FALLS 21.3% TO 8.59 BILLION EUROS Source text for Eikon: Further company coverage: (Gdansk Newsroom)']",0.572,0.428,0.0,-0.9993
https://www.reuters.com/article/us-health-coronavirus-airfranceklm-renau/france-planning-aid-packages-for-air-france-klm-and-renault-tf1-idUSKCN226305,['France planning aid packages for Air France KLM and Renault: TF1'],"['April 24, 2020 /  6:07 PM / 23 days ago']","['PARIS (Reuters) - The French government is planning aid packages for Air France KLM (', ') and Renault (', '), TV station TF1 reported on Friday. ', 'French Finance Minister Bruno Le Maire is due to give an interview later to TF1. ', 'Reporting by Sudip Kar-Gupta; Editing by Chizu Nomiyama']",0.0,1.0,0.0,0.0
