url,header,release time,article content,formatted date,neg_vader,neu_vader,pos_vader,compound_vader
https://www.reuters.com/article/us-health-coronavirus-fca/fiat-chrysler-peugeot-to-withhold-2019-dividend-payout-idUSKBN22P39S,"['Fiat Chrysler, Peugeot to withhold 2019 dividend payout']","['May 13, 2020 /  9:37 PM / 16 days ago']","['(Reuters) - Shares of Fiat Chrysler (', ') and Peugeot owner PSA (', ') were down on Thursday after the two carmakers said in a coordinated move that they would not pay their planned ordinary dividend on 2019 results. ', 'Fiat Chrysler (FCA) and PSA, which have entered into a binding merger agreement to create the world’s fourth largest carmaker, said in a joint statement on Wednesday that the decision was due to the impact of the COVID-19 pandemic.  ', 'By 0750 GMT FCA shares were down 1.3%, while PSA shares were down 2.4%. ', 'Shares in Exor (', '), FCA’s top shareholder, were down by 1.9% ', 'A 1.1 billion euro ($1.19 billion) ordinary dividend for both FCA and PSA was announced in December as part of the binding tie-up agreement between the two automakers. ', 'A source close to PSA said that the withdrawal of both ordinary dividends was a safety measure to protect cash reserves as much as possible and did not change the terms of the deal as both companies agreed to the same. ', 'The coronavirus pandemic has thrown the global auto industry into the worst tailspin since the 2008-09 financial crisis. Consumer demand for vehicles has plummeted as governments across Europe and the United States have enforced lockdowns.  ', 'FCA and PSA said on Wednesday that preparations for their planned 50-50 merger were “advancing well”, including with respect to antitrust and other regulatory filings. ', 'The closing of the deal is expected on schedule, before the end of the first quarter of next year, they said.  ', 'EU antitrust regulators will decide by June 17 whether to clear the FCA-PSA $50 billion merger, according to a European Commission filing on Monday.  ', 'Reporting by Arunima Kumar in Bengaluru, Giulio Piovaccari in Milan, additional reporting by Gilles Guillaume in Paris; Editing by Shailesh Kuber and Jane Merriman']",2020-05-13 21:37:00,0.029,0.859,0.112,0.9674
https://www.reuters.com/article/brief-competition-commission-of-india-ap/brief-competition-commission-of-india-approves-proposed-peugeot-fiat-chrysler-merger-idUSFWN2DH0EC,['BRIEF-Competition Commission Of India Approves Proposed Peugeot-Fiat Chrysler Merger'],"['June 4, 2020 /  11:25 AM / Updated 4 hours ago']","['June 4 (Reuters) - Competition Commission of India: ', '* COMPETITION COMMISSION OF INDIA APPROVES PROPOSED MERGER BETWEEN PEUGEOT S.A AND FIAT CHRYSLER AUTOMOBILES N.V. - TWEET Source text: (', ') Further company coverage:']",2020-06-04 11:25:00,0.0,0.897,0.103,0.5319
https://www.reuters.com/article/us-health-coronavirus-fca-loan/fiat-chryslers-loan-request-raises-doubts-about-5-5-euro-billion-dividend-idUSKBN22V0Q2,"[""Fiat Chrysler's loan request raises doubts about 5.5 euro billion dividend""]","['May 19, 2020 /  6:55 AM / 16 days ago']","['ROME/MILAN (Reuters) - Italy could look into Fiat Chrysler’s (', ') planned 5.5 billion euro ($6 billion) payout as part of its merger with Peugeot after the Italian-American carmaker asked for a 6.3 billion euro state-backed loan, a senior government source said. ', 'The possible payment of such a large dividend at a time the coronavirus crisis has left cash-starved manufacturers pushing for government financial support has sparked criticism within the ruling coalition. ', '“In the talks with the group, the special dividend is not an item being discussed at the moment. But, if you ask me whether the government will set no conditions in the near future, I’d reply that it’s too early to say,” the government source told Reuters on Tuesday.  ', 'However, the dividend is a central element affecting the overall value of the complicated 50-50 merger deal and some analysts say it could still unravel if different conditions were imposed. ', 'Fiat Chrysler (FCA) said last week its Italian division was working with the government and lender Intesa Sanpaolo (', ') to obtain 80% state guarantees on a 6.3 billion euro three-year loan facility to help weather the pandemic. ', 'The loan would be part of more than 400 billion euros Italy is making available to businesses. To qualify, companies must agree not to pay dividends this year. ', 'Taking the loan would not legally bar FCA from distributing the extraordinary dividend as the payment is not expected until 2021 and would be made by its parent company Fiat Chrysler Automobiles NV in the Netherlands. ', 'But the issue has aroused opposition among some members of the ruling coalition of the centre-left Democratic Party and the anti-establishment 5 Star Movement.  ', '“Most of us oppose the payment of the maxi-dividend by FCA,” one prominent 5 Star source told Reuters, adding that some party members were also campaigning to extend the ban on dividend payments in the loan scheme until the end of 2021. ', 'Former industry minister Carlo Calenda, who is now in opposition, also said on Twitter that FCA would not need the state-backed loan if the special dividend were not paid.  ', 'Economy Minister Roberto Gualtieri, who has said he backs the merger with PSA, said on Monday that FCA had to promise more investments in Italy and to avoid moving its factories outside the country if it wanted to apply for a state-backed loan. ', '“The government aims to preserve and strengthen Fiat’s roots in Italy, as the automotive group is about to carry out its challenging merger with PSA”, he said. ', 'FCA and Peugeot’s owner PSA (', ') last week scrapped ordinary dividend payouts on 2019 results, worth 1.1 billion euros for each company. ', 'As part of the binding merger agreement, FCA is also due to pay its shareholders the special dividend worth 5.5 billion euros just before it closes the deal with PSA, which is expected to happen in the first quarter next year.  ', 'Additional reporting by Francesca Piscioneri and Giselda Vagnoni in Rome; Writing by Giulio Piovaccari; Editing by Andrew Cawthorne and David Clarke']",2020-05-19 06:55:00,0.035,0.885,0.08,0.9628
https://www.reuters.com/article/us-health-coronavirus-fiat-chrysler/fiat-chrysler-to-start-three-italian-sites-immediately-after-lockdown-ends-union-idUSKBN21K24Y,['Fiat Chrysler to start three Italian sites immediately after lockdown ends: union'],"['April 2, 2020 /  2:06 PM / in 2 months']","['MILAN (Reuters) - Fiat Chrysler (', ') aims to restart operations at three Italian sites as soon as the government lifts coronavirus restrictions on manufacturing, a union representative said on Thursday, adding unions would monitor health precautions. ', 'Despite Italy’s lowest death toll from coronavirus in six days on Wednesday, Prime Minister Giuseppe Conte said a national lockdown in place since March 9, and due to expire on Friday,  would be extended until at least April 13. ', 'The lockdown measures include a freeze on all non-essential economic activity, including car production. ', 'Gianluca Ficco, a representative of the UILM metal workers’ union, said unions had started talks with Fiat Chrysler (FCA) to make sure all health and security requirements were met in factories, with a view to resuming operations after the lockdown. ', '“At the moment the date we’re looking at is April 14,” he said. ', 'The sites would be the assembly lines for Jeep’s Compass and new hybrid models in Melfi in southern Italy; Atessa’s plant making light commercial vehicles in central Italy; and preparatory operations for the new electric 500 in Turin’s Mirafiori factory, he said. ', 'A spokesman for FCA confirmed on Thursday that, if the government allowed production to restart after April 13, those three operations would be the group’s priority.     ', 'Last week, before the national lockdown was extended, the carmaker had told unions it would have been ready to resume the same three operations on April 6 if the government had given its go-ahead. ', 'Reporting by Giulio Piovaccari; Editing by Mark Potter']",2020-04-02 14:06:00,0.0,0.948,0.052,0.8941
https://www.reuters.com/article/us-health-coronavirus-fca-loan/italian-pm-conte-says-fiat-chrysler-entitled-to-seek-state-backed-loan-idUSKBN22S0TM,['Italian PM Conte says Fiat Chrysler entitled to seek state-backed loan'],"['May 16, 2020 /  6:34 PM / 19 days ago']","['MILAN (Reuters) - Italian Prime Minister Giuseppe Conte said on Saturday that Fiat Chrysler was entitled to apply for Italy’s state-backed loans because the automaker employs thousands of people in the country, even though its legal base is located abroad. ', 'The Italian-American group confirmed on Saturday its Italian unit was working with Rome to obtain state guarantees on a 6.3-billion-euro ($6.8 billion) loan facility designed to help Italy’s automotive industry, comprised of approximately 10,000 small and medium-size businesses.  ', 'The coronavirus outbreak, which has hit Italy especially hard, slammed the brakes on demand for new vehicles and forced automakers to halt most production, burning cash. ', 'Fiat Chrysler Automobiles NV (FCA) (', ') said in a statement that talks were ongoing with lender Intesa Sanpaolo (', ') for a three-year credit facility exclusively dedicated to the group’s activities in Italy.  ', 'Asked whether FCA, which has its legal headquarters in the Netherlands, could get a loan guaranteed by the Italian government, Conte said the group qualified. ', '“We’re not talking about the parent company, we’re talking about the group’s companies in Italy, which employ thousands of people,” the prime minister said.     ', 'FCA runs several plants and research and development centres in Italy, directly employing around 55,000 people.  ', 'In addition, over 200,000 people work in Italy’s 5,500 parts suppliers and 120,000 people in car dealers and service companies, with the automotive industry accounting for 6.2% of Italy’s domestic product, FCA said. ', 'News that FCA was asking the Italian government for liquidity support had raised criticism. ', 'The ruling party PD’s deputy president, Andrea Orlando, earlier on Saturday said on Twitter that if a company asked the Italian government for sizeable financing, it had to bring back its legal base to Italy. ', 'The scheme is part of emergency measures the Italian government is making available to the country’s businesses. It offers more than 400 billion euros’ worth of liquidity and bank loans to companies hit by the pandemic. ', 'FCA said the state-backed credit facility it is seeking will have “the sole purpose of providing operational support for payments to Italian suppliers to support their liquidity and, at the same, supporting the restart of production and investment at Italian plants.” ', 'The group has gradually restarted operations in Italy since the end of April.     ', 'Reporting by Giulio Piovaccari; additional reporting by Angelo Amante; editing by Alexandra Hudson and Leslie Adler']",2020-05-16 18:34:00,0.028,0.894,0.078,0.9546
https://www.reuters.com/article/us-health-coronavirus-fca/fiat-chrysler-peugeot-to-withhold-2019-dividend-payout-idUSKBN22P39S,"['Fiat Chrysler, Peugeot to withhold 2019 dividend payout']","['May 13, 2020 /  9:37 PM / 21 days ago']","['(Reuters) - Shares of Fiat Chrysler (', ') and Peugeot owner PSA (', ') were down on Thursday after the two carmakers said in a coordinated move that they would not pay their planned ordinary dividend on 2019 results. ', 'Fiat Chrysler (FCA) and PSA, which have entered into a binding merger agreement to create the world’s fourth largest carmaker, said in a joint statement on Wednesday that the decision was due to the impact of the COVID-19 pandemic.  ', 'By 0750 GMT FCA shares were down 1.3%, while PSA shares were down 2.4%. ', 'Shares in Exor (', '), FCA’s top shareholder, were down by 1.9% ', 'A 1.1 billion euro ($1.19 billion) ordinary dividend for both FCA and PSA was announced in December as part of the binding tie-up agreement between the two automakers. ', 'A source close to PSA said that the withdrawal of both ordinary dividends was a safety measure to protect cash reserves as much as possible and did not change the terms of the deal as both companies agreed to the same. ', 'The coronavirus pandemic has thrown the global auto industry into the worst tailspin since the 2008-09 financial crisis. Consumer demand for vehicles has plummeted as governments across Europe and the United States have enforced lockdowns.  ', 'FCA and PSA said on Wednesday that preparations for their planned 50-50 merger were “advancing well”, including with respect to antitrust and other regulatory filings. ', 'The closing of the deal is expected on schedule, before the end of the first quarter of next year, they said.  ', 'EU antitrust regulators will decide by June 17 whether to clear the FCA-PSA $50 billion merger, according to a European Commission filing on Monday.  ', 'Reporting by Arunima Kumar in Bengaluru, Giulio Piovaccari in Milan, additional reporting by Gilles Guillaume in Paris; Editing by Shailesh Kuber and Jane Merriman']",2020-05-13 21:37:00,0.029,0.859,0.112,0.9674
https://www.reuters.com/article/brief-competition-commission-of-india-ap/brief-competition-commission-of-india-approves-proposed-peugeot-fiat-chrysler-merger-idUSFWN2DH0EC,['BRIEF-Competition Commission Of India Approves Proposed Peugeot-Fiat Chrysler Merger'],"['June 4, 2020 /  11:25 AM / 8 days ago']","['June 4 (Reuters) - Competition Commission of India: ', '* COMPETITION COMMISSION OF INDIA APPROVES PROPOSED MERGER BETWEEN PEUGEOT S.A AND FIAT CHRYSLER AUTOMOBILES N.V. - TWEET Source text: (', ') Further company coverage:']",2020-06-04 11:25:00,0.0,0.897,0.103,0.5319
https://www.reuters.com/article/us-health-coronavirus-autosales/fiat-chrysler-gm-try-discounts-online-buying-to-lift-plunging-u-s-sales-idUSKBN21J5NG,"['Fiat Chrysler, GM try discounts, online buying to lift plunging U.S. sales']","['April 1, 2020 /  1:22 PM / in 2 months']","['(Reuters) - With auto showrooms shut during the coronavirus pandemic, Fiat Chrysler and General Motors Co (', ') moved to reboot demand with seven-year, no-interest loans and programs allowing customers to buy vehicles online. ', 'Fiat Chrysler Automobiles NV’s (', ') (', ') new “Drive Forward” marketing program includes online shopping tools that will for the first time allow U.S. customers to complete the purchase of a vehicle through an FCA dealer without setting foot in a dealership, a company spokesman said. ', 'The move toward online sales and home delivery breaks with a long U.S. auto sector tradition of manufacturers giving franchised dealers control of sales to consumers. Dealers have fought Tesla Inc’s (', ') efforts to sell vehicles directly to consumers through its website. ', 'GM and Fiat Chrysler’s promotions of extended, no-interest loans - made less costly by the Federal Reserve’s recent interest rate cuts - echo the “Keep America Rolling” sales push GM launched to jump start a paralyzed consumer market after the Sept. 11, 2001 attacks. ', 'But the pandemic has been pulling auto retailing into the digital age, with dealerships shuttered across the country and sales likely to take a further beating in April as social distancing guidelines remain in place. ', 'FCA shares were down 4.9% to $6.84 in afternoon trading in New York after the company posted a 10% drop in first-quarter U.S. auto sales, as the pandemic hurt demand and halted production from mid-March. The company, however, did not break out sales by month. ', 'General Motors reported its first-quarter sales fell 7% because of significant declines in March, and said customers can use its existing “Shop.Click.Drive.” program to find, purchase and arrange for home delivery of a vehicle. ', 'A GM spokeswoman said across the Chevrolet, Buick, GMC and Cadillac brands the automaker has seen two to four times greater online site visits and sales leads than before the pandemic. ', 'Hyundai Motor Co (', ') said earlier that its U.S. sales fell 43% in March due to the pandemic.  ', '“It goes without saying that the entire world is facing a tremendous challenge that is having a significant impact on business and our normal way of life,” Randy Parker, vice president for sales at Hyundai Motor America, said in a statement. ', 'Toyota Motor Corp (', ') said its sales were down nearly 37% in March and 8.8% for the quarter. Nissan Motor Co Ltd (', ') reported a 27% drop in first-quarter sales. ', 'FCA said its “Drive Forward program” allows customers to complete the entire vehicle purchase process online. ', 'The system allows consumers to buy vehicles off dealer lots, trade in their old vehicle and apply for a car loan, FCA said. ', 'The company also said that as of April 1 customers can take advantage of 0% interest loans for 84 months and make no payments for 90 days on select 2019 and 2020 model vehicles. ', 'Fiat said momentum in the first two months of the year was offset as the virus hit the economy in March. Its Ram pickup trucks were a bright spot as their sales rose 7% versus the first quarter of 2019. ', ""Reporting by Rachit Vats and Sanjana Shivdas in Bengaluru; Editing by Anil D'Silva, David Gregorio, Lisa Shumaker and Paul Simao""]",2020-04-01 13:22:00,0.043,0.91,0.047,0.2484
https://www.reuters.com/article/us-health-coronavirus-fca-loan/fiat-chryslers-loan-request-raises-doubts-about-5-5-euro-billion-dividend-idUSKBN22V0Q2,"[""Fiat Chrysler's loan request raises doubts about 5.5 euro billion dividend""]","['May 19, 2020 /  6:55 AM / 24 days ago']","['ROME/MILAN (Reuters) - Italy could look into Fiat Chrysler’s (', ') planned 5.5 billion euro ($6 billion) payout as part of its merger with Peugeot after the Italian-American carmaker asked for a 6.3 billion euro state-backed loan, a senior government source said. ', 'The possible payment of such a large dividend at a time the coronavirus crisis has left cash-starved manufacturers pushing for government financial support has sparked criticism within the ruling coalition. ', '“In the talks with the group, the special dividend is not an item being discussed at the moment. But, if you ask me whether the government will set no conditions in the near future, I’d reply that it’s too early to say,” the government source told Reuters on Tuesday.  ', 'However, the dividend is a central element affecting the overall value of the complicated 50-50 merger deal and some analysts say it could still unravel if different conditions were imposed. ', 'Fiat Chrysler (FCA) said last week its Italian division was working with the government and lender Intesa Sanpaolo (', ') to obtain 80% state guarantees on a 6.3 billion euro three-year loan facility to help weather the pandemic. ', 'The loan would be part of more than 400 billion euros Italy is making available to businesses. To qualify, companies must agree not to pay dividends this year. ', 'Taking the loan would not legally bar FCA from distributing the extraordinary dividend as the payment is not expected until 2021 and would be made by its parent company Fiat Chrysler Automobiles NV in the Netherlands. ', 'But the issue has aroused opposition among some members of the ruling coalition of the centre-left Democratic Party and the anti-establishment 5 Star Movement.  ', '“Most of us oppose the payment of the maxi-dividend by FCA,” one prominent 5 Star source told Reuters, adding that some party members were also campaigning to extend the ban on dividend payments in the loan scheme until the end of 2021. ', 'Former industry minister Carlo Calenda, who is now in opposition, also said on Twitter that FCA would not need the state-backed loan if the special dividend were not paid.  ', 'Economy Minister Roberto Gualtieri, who has said he backs the merger with PSA, said on Monday that FCA had to promise more investments in Italy and to avoid moving its factories outside the country if it wanted to apply for a state-backed loan. ', '“The government aims to preserve and strengthen Fiat’s roots in Italy, as the automotive group is about to carry out its challenging merger with PSA”, he said. ', 'FCA and Peugeot’s owner PSA (', ') last week scrapped ordinary dividend payouts on 2019 results, worth 1.1 billion euros for each company. ', 'As part of the binding merger agreement, FCA is also due to pay its shareholders the special dividend worth 5.5 billion euros just before it closes the deal with PSA, which is expected to happen in the first quarter next year.  ', 'Additional reporting by Francesca Piscioneri and Giselda Vagnoni in Rome; Writing by Giulio Piovaccari; Editing by Andrew Cawthorne and David Clarke']",2020-05-19 06:55:00,0.035,0.885,0.08,0.9628
https://www.reuters.com/article/us-fiat-chrysler-credit/fiat-chrysler-agrees-new-3-5-billion-euro-credit-facility-with-banks-idUSKBN21D2DO,['Fiat Chrysler agrees new 3.5 billion euro credit facility with banks'],"['March 26, 2020 /  2:45 PM / in 3 months']","['MILAN (Reuters) - Fiat Chrysler (', ') said on Thursday it has agreed a new credit facility with two banks, at a time when major carmakers are having to shut down plants, losing revenue as demand slumps in the wake of the coronavirus.     ', 'Most of FCA’s plants around the world are currently shut in response to the virus emergency. Italian investment firm Exor (', '), which controls FCA, said on Wednesday that the temporary closures might continue and increase depending on how the coronavirus outbreak develops. ', 'Fiat Chrysler (FCA) said the credit facility would be available “for general corporate purposes and for working capital needs” of the group and that it was structured as a “bridge facility” to support its access to capital markets.  ', '“This transaction confirms the continued strong support of FCA’s international key relationship banks in the current extraordinary circumstances,” the automaker said in a statement, without making any explicit link between the new facility and the impact the virus is having on the global economy.  ', 'The facility can be drawn in a single tranche of 3.5 billion euros ($3.8 billion), with an initial 12-month term which can be extended for further six months. It adds to existing credit facilities worth 7.7 billion euros, including lines for 1.5 billion euros that the company has started to draw down, FCA said. ', 'FCA is in merger talks with Peugeot owner PSA (', ') to create the world’s fourth biggest carmaker. The deal is expected to be finalised by the first quarter of next year. ', 'Equita’s analyst Martino De Ambroggi said that, based on his new assumption of a 10% drop of global auto market this year, the crisis triggered by the coronavirus would impact the merged automaker’s free cash flow by over 5 billion euros. ', 'Reporting by Giulio Piovaccari;Editing by Elaine Hardcastle']",2020-03-26 14:45:00,0.04,0.874,0.086,0.9231
https://www.reuters.com/article/us-health-coronavirus-latam-autos/fiat-toyota-renault-latest-to-announce-auto-production-halt-in-brazil-over-coronavirus-idUSKBN21732D,"['Fiat, Toyota, Renault latest to announce auto production halt in Brazil over coronavirus']","['March 20, 2020 /  6:17 PM / 3 months ago']","['SAO PAULO (Reuters) - Fiat Chrysler (', '), Toyota Motor Corp (', ') and Renault (', ') announced on Friday they will stop auto production in Brazil temporarily due to the coronavirus pandemic.  ', 'Earlier this week, General Motors Co (', ') and Mercedes Benz said they would also stop production. Volkswagen (', ') and Volvo (', ') have also announced at least temporary production halts in Brazil.  ', 'The closures in Brazil have come shortly after automakers in the United States and the European Union announced similar measures.  ', 'Stephanie Brinley from IHS Markit said they are currently expecting auto production in South America to fall by about 98,000 units in March and April.  ', '“I’m pretty sure that by Monday noon that number will be revised,” Brinley said. “It’s a very fluid situation.  ', 'Brazil is by far the continent’s largest auto producer, but Argentina also has a sizable output. ', 'Reporting by Alberto Alerigi and Marcelo Rochabrun; editing by Nick Macfie and Bill Berkrot']",2020-03-20 18:17:00,0.019,0.94,0.04,0.3818
https://www.reuters.com/article/us-health-coronavirus-fca-loan/fca-moves-closer-to-state-guarantee-for-7-1-billion-loan-source-idUSKBN23O2CM,['FCA moves closer to state guarantee for $7.1 billion loan: source'],"['June 17, 2020 /  2:28 PM / Updated a day ago']","['ROME (Reuters) - Italy’s Treasury has taken a further step towards approving a state guarantee for a 6.3 billion euro ($7.1 billion) loan for Fiat Chrysler’s (', ') Italian unit, a government source told Reuters on Wednesday. ', 'The request for state support on such a large loan sparked controversy in Italy as Fiat Chrysler (FCA) is legally headquartered in the Netherlands. It is also due to pay its shareholders a 5.5 billion euro special dividend as part of a planned merger with French automaker PSA (', '). ', 'FCA has said it asked for state support to help its domestic unit weather the crisis triggered by the COVID-19 pandemic. ', 'Italy’s state auditor has approved the guarantee, but it still needs to be signed off by Economy Minister Roberto Gualtieri and given the green light by the country’s accounting court, the source told Reuters, asking not to be named. ', 'Both the Treasury and FCA declined to comment. ', 'The loan has been already approved by Italy’s largest commercial bank Intesa San Paolo (', '), which will fund it, and by export credit agency SACE, through which the guarantee will be provided. ', 'The loan is part of more than 400 billion euros Rome hopes to make available this year to support Italian companies, hit by one of the world’s deadliest coronavirus outbreaks. ', 'Italian firms tapping state guarantees must refrain from paying dividends this year, while the Treasury reserves the right to ask for additional requirements. ', 'Gualtieri said earlier this month that FCA would have to meet commitments on investments and jobs and would face sanctions if it failed to achieve them. ', 'The source declined to say whether the Treasury will impose conditions affecting FCA’s extraordinary dividend. ', 'As things stand, the state-backed loan should not legally bar FCA from distributing the extraordinary dividend, as the payment is not due until 2021 and would be made by its parent company Fiat Chrysler Automobiles NV in the Netherlands. ', 'Reporting by Giuseppe Fonte; Additional reporting by Giulio Piovaccari; Editing by Catherine Evans']",2020-06-17 14:28:00,0.03,0.858,0.112,0.9674
https://www.reuters.com/article/health-coronavirus-autosales/fiat-chrysler-u-s-auto-sales-fall-10-in-first-quarter-idUSL4N2BP2XL,['Fiat Chrysler U.S. auto sales fall 10% in first quarter'],"['April 1, 2020 /  1:17 PM / in 3 months']","['April 1 (Reuters) - Fiat Chrysler Automobiles NV on Wednesday reported a 10% decline in U.S. auto sales in the first quarter, as the fast-spreading coronavirus outbreak hurt demand and halted production from mid-March. ', 'The automaker said it sold 446,768 vehicles in the first three months of 2020, compared with 498,425 units a year earlier. (Reporting by Rachit Vats and Sanjana Shivdas in Bengaluru; Editing by Saumyadeb Chakrabarty)']",2020-04-01 13:17:00,0.072,0.928,0.0,-0.5994
https://www.reuters.com/article/brief-competition-commission-of-india-ap/brief-competition-commission-of-india-approves-proposed-peugeot-fiat-chrysler-merger-idUSFWN2DH0EC,['BRIEF-Competition Commission Of India Approves Proposed Peugeot-Fiat Chrysler Merger'],"['June 4, 2020 /  11:25 AM / in 14 days']","['June 4 (Reuters) - Competition Commission of India: ', '* COMPETITION COMMISSION OF INDIA APPROVES PROPOSED MERGER BETWEEN PEUGEOT S.A AND FIAT CHRYSLER AUTOMOBILES N.V. - TWEET Source text: (', ') Further company coverage:']",2020-06-04 11:25:00,0.0,0.897,0.103,0.5319
https://www.reuters.com/article/us-health-coronavirus-italy-fiat-chrysle/lockdown-set-to-stymie-fiat-attempt-to-restart-some-italian-production-idUSKBN21H1QG,['Lockdown set to stymie Fiat attempt to restart some Italian production'],"['March 30, 2020 /  11:55 AM / in 3 months']","['MILAN (Reuters) - A probable extension of Italy’s lockdown could frustrate an attempt by Fiat Chrysler (', ') to resume some vehicle production at three Italian plants next week, a union representative said on Monday. ', 'Italy has banned travel within the country and ordered a freeze on all non-essential business activities, including the car industry, until April 3 to curb the spread of coronavirus which has now killed almost 11,000 people in the country. ', 'FCA informed unions last week that if the government gave it the go-ahead, the automaker would be ready to resume some of its operations on April 6, Gianluca Ficco, a representative for metal workers union UILM, said. ', 'The sites concerned would be the assembly line for the Jeep Compass at the Melfi facility in southern Italy, Atessa’s plant making light commercial vehicles in central Italy and preparatory operations for the new electric 500 in Turin’s Mirafiori factory, he said. ', 'Ficco however said he did not know whether the government would allow non-essential activities to restart next week and thought Rome was more likely to extend the ban.     ', 'Despite hopes among Italian officials that the downward trend in coronavirus fatalities nationally would continue, it appeared increasingly likely that restrictions would be soon officially extended. ', 'On Sunday Regional Affairs Minister Francesco Boccia said the government would “inevitably” extend containment measures beyond April 3. ', 'Italian media have reported that the extension could last for a further two weeks until about April 18. ', 'A spokesman for FCA confirmed on Monday that for now, the plan was to resume those three facilities next week.  ', 'Ficco added that, in any case, when operations restarted FCA would have to make sure that the highest health and safety conditions are assured in all factories. ', 'Luxury carmaker Ferrari (', '), which, like FCA, is controlled by Exor (', '), the investment firm of Italy’s Agnelli family, said on Friday it would reopen its two Italian plants on April 14, provided it had supplies. ', 'Exor said last week that current plant closures at companies it controls, though temporary, might continue. ', 'Reporting by Giulio Piovaccari; Editing by David Clarke and Keith Weir']",2020-03-30 11:55:00,0.053,0.896,0.051,-0.6912
https://www.reuters.com/article/us-health-coronavirus-fca-loan/fca-moves-closer-to-state-guarantee-for-7-1-billion-loan-source-idUSKBN23O2CM,['FCA moves closer to state guarantee for $7.1 billion loan: source'],"['June 17, 2020 /  2:28 PM / 4 days ago']","['ROME (Reuters) - Italy’s Treasury has taken a further step towards approving a state guarantee for a 6.3 billion euro ($7.1 billion) loan for Fiat Chrysler’s (', ') Italian unit, a government source told Reuters on Wednesday. ', 'The request for state support on such a large loan sparked controversy in Italy as Fiat Chrysler (FCA) is legally headquartered in the Netherlands. It is also due to pay its shareholders a 5.5 billion euro special dividend as part of a planned merger with French automaker PSA (', '). ', 'FCA has said it asked for state support to help its domestic unit weather the crisis triggered by the COVID-19 pandemic. ', 'Italy’s state auditor has approved the guarantee, but it still needs to be signed off by Economy Minister Roberto Gualtieri and given the green light by the country’s accounting court, the source told Reuters, asking not to be named. ', 'Both the Treasury and FCA declined to comment. ', 'The loan has been already approved by Italy’s largest commercial bank Intesa San Paolo (', '), which will fund it, and by export credit agency SACE, through which the guarantee will be provided. ', 'The loan is part of more than 400 billion euros Rome hopes to make available this year to support Italian companies, hit by one of the world’s deadliest coronavirus outbreaks. ', 'Italian firms tapping state guarantees must refrain from paying dividends this year, while the Treasury reserves the right to ask for additional requirements. ', 'Gualtieri said earlier this month that FCA would have to meet commitments on investments and jobs and would face sanctions if it failed to achieve them. ', 'The source declined to say whether the Treasury will impose conditions affecting FCA’s extraordinary dividend. ', 'As things stand, the state-backed loan should not legally bar FCA from distributing the extraordinary dividend, as the payment is not due until 2021 and would be made by its parent company Fiat Chrysler Automobiles NV in the Netherlands. ', 'Reporting by Giuseppe Fonte; Additional reporting by Giulio Piovaccari; Editing by Catherine Evans']",2020-06-17 14:28:00,0.03,0.858,0.112,0.9674
https://www.reuters.com/article/brief-competition-commission-of-india-ap/brief-competition-commission-of-india-approves-proposed-peugeot-fiat-chrysler-merger-idUSFWN2DH0EC,['BRIEF-Competition Commission Of India Approves Proposed Peugeot-Fiat Chrysler Merger'],"['June 4, 2020 /  11:25 AM / 17 days ago']","['June 4 (Reuters) - Competition Commission of India: ', '* COMPETITION COMMISSION OF INDIA APPROVES PROPOSED MERGER BETWEEN PEUGEOT S.A AND FIAT CHRYSLER AUTOMOBILES N.V. - TWEET Source text: (', ') Further company coverage:']",2020-06-04 11:25:00,0.0,0.897,0.103,0.5319
https://www.reuters.com/article/us-fiat-chrysler-credit/fiat-chrysler-draws-down-on-6-25-billion-euro-credit-facility-idUSKCN2233C1,['Fiat Chrysler draws down on 6.25 billion euro credit facility'],"['April 21, 2020 /  10:38 PM / in 2 months']","['(Reuters) - Fiat Chrysler Automobiles N.V. (', ') (', ') said on Tuesday it had drawn down on a 6.25 billion euro ($6.79 billion) credit line to buffer its cash reserves during the uncertainty around the coronavirus health crisis. ', 'The funds from the revolving credit facility, originally signed in June 2015, add to the 1.5 billion euros Fiat Chrysler has drawn down from other credit lines. ', 'The outbreak has pummeled vehicle sales and production for automakers across the world, forcing many to take out multi-billion dollar loans to ride out what is likely to be a deep global recession. ', 'Ford Motor Co (', ') has drawn down over $15 billion from revolving credit lines and last week raised $8 billion from corporate debt investors to shore up its cash. ', 'General Motors Co (', ') has entered into a 364-day revolving credit agreement of $1.95 billion, which the company said will be exclusively used by its financial services business. ', 'Earlier this month Fiat Chrysler said it had agreed to a  new 3.5 bln euro credit facility with two banks, which remains undrawn. ', '($1 = 0.9211 euros) ', 'Reporting by Uday Sampath in Bengaluru; Editing by Bernard Orr']",2020-04-21 22:38:00,0.054,0.849,0.096,0.7964
